amount,account_age_days,transactions_last_24h,device_changes_30d,failed_attempts,international,new_device,transaction_hour,is_fraud
570.39,1890,4,2,2,0,0,20,0
489.62,1107,2,1,1,0,0,20,0
1182.87,334,4,1,0,0,1,0,1
2176.75,517,2,2,0,0,0,14,0
951.8,731,2,0,1,0,0,5,0
3520.54,924,2,1,0,0,0,13,0
1864.92,766,6,2,0,1,0,7,0
124.19,1498,8,2,0,0,0,11,0
645.83,1418,3,1,1,0,0,10,0
625.25,1624,6,1,0,1,0,7,0
1771.11,1745,5,0,0,0,1,7,0
79.45,1716,3,1,1,0,1,7,0
14030.79,1744,5,3,1,0,0,1,0
1865.02,785,5,2,0,0,0,0,0
1272.68,1601,1,1,1,0,1,15,1
3574.45,1404,7,1,2,0,0,3,1
11426.08,21,3,0,1,0,1,4,1
2619.52,1974,2,1,1,0,0,2,0
2832.21,879,1,2,0,0,1,8,0
1249.74,177,2,1,3,1,0,19,0
951.91,1387,2,2,1,0,0,20,0
681.44,22,1,2,1,0,0,19,1
480.05,837,2,0,1,1,0,22,0
551.69,960,1,1,1,0,0,13,0
284.13,548,4,1,1,1,1,22,1
1016.51,250,4,1,0,0,0,2,0
203.43,661,4,0,3,0,0,14,0
1327.32,952,1,0,0,0,0,8,0
1057.51,1097,2,0,0,0,0,16,0
1270.21,1115,7,1,0,0,0,9,1
650.58,1200,1,0,0,0,0,2,0
23786.19,126,4,0,2,0,0,7,0
4273.19,1228,3,2,0,0,0,2,0
315.91,1938,5,3,1,0,0,22,1
1384.19,1270,3,3,0,0,0,13,0
597.05,611,4,0,2,1,0,4,1
397.63,1295,4,1,1,0,0,15,0
287.13,1010,2,0,0,0,0,3,0
1689.55,44,4,1,0,0,0,5,1
554.81,1758,2,1,0,1,0,1,0
2886.58,1965,2,1,2,0,0,17,0
2962.48,1633,2,0,2,0,1,12,1
4332.56,548,1,1,1,0,1,17,0
467.6,1192,5,1,1,1,0,10,0
1764.05,435,3,2,0,0,1,7,0
2064.11,1054,2,2,1,0,0,14,0
682.54,794,2,1,2,1,1,15,1
506.86,1621,6,1,2,0,0,20,0
5483.62,357,6,1,1,0,0,8,0
1376.77,1515,8,2,0,0,0,23,0
2071.37,1657,3,1,0,0,0,22,0
481.99,1823,3,3,0,0,0,15,0
323.99,1272,1,1,1,0,0,1,1
620.52,1720,1,1,2,1,0,9,0
968.72,253,2,1,2,1,0,22,1
378.33,1981,1,0,1,1,0,15,0
1085.89,785,3,0,0,0,1,14,1
202.65,721,5,0,0,0,0,11,0
357.79,1890,3,1,2,1,0,3,1
2145.04,1406,4,0,2,0,1,14,0
2005.78,1560,1,1,1,0,0,23,0
741.09,1658,2,0,0,0,0,2,0
396.33,737,2,0,0,0,0,13,0
392.52,900,1,1,1,1,0,13,0
755.01,1929,2,1,0,1,0,8,1
2089.16,1922,5,1,0,0,0,1,0
2774.56,1443,2,0,2,0,0,7,0
667.45,123,1,0,2,0,0,2,1
346.02,1318,4,2,0,1,0,4,0
1433.46,685,0,3,0,1,0,14,0
481.29,143,1,0,1,0,0,2,0
653.11,1003,2,2,0,1,0,17,1
4126.88,938,4,1,2,0,1,13,0
2507.69,1923,4,0,1,1,0,22,0
1284.31,511,5,1,1,0,1,14,1
307.38,1951,4,1,4,1,0,15,0
1354.78,1972,2,0,0,1,0,8,0
3173.71,1705,3,2,0,0,0,15,0
753.23,57,6,0,0,0,1,5,0
4234.9,42,4,2,0,0,0,10,0
3994.79,821,1,2,0,0,0,12,0
5789.1,1655,2,1,1,0,0,4,1
1488.08,1145,6,2,0,0,0,8,0
1973.16,1848,2,0,0,0,0,23,0
4510.61,1787,2,2,2,0,1,0,1
1715.39,343,1,2,2,0,1,13,1
664.32,332,3,2,0,0,0,12,0
700.26,1480,3,1,0,1,0,12,1
1392.08,1461,3,0,1,0,0,0,0
301.7,341,4,1,1,0,1,6,1
950.27,341,3,0,0,0,0,14,0
3283.11,1440,2,1,1,1,0,21,0
122.58,849,3,2,0,0,0,0,0
5087.2,182,4,2,0,0,0,16,1
3369.01,1701,3,1,1,1,0,16,1
692.45,984,5,0,1,0,0,13,1
1888.22,1288,0,1,0,0,1,17,0
1100.09,1234,4,0,0,0,1,8,0
3751.8,523,5,1,0,0,0,23,0
2929.78,182,1,0,1,1,0,20,0
270.41,1468,3,1,1,0,0,16,0
1972.91,251,2,3,3,0,0,19,0
892.81,138,4,0,1,1,1,20,0
1191.34,1242,3,0,0,0,0,20,0
529.44,751,4,1,0,1,0,9,0
6298.94,454,1,0,1,0,0,19,1
3102.8,883,0,4,0,0,0,5,1
523.34,1873,3,1,2,0,0,1,1
288.7,87,5,0,0,0,0,18,0
745.7,1834,5,1,1,0,0,10,0
1693.42,293,0,3,2,0,0,12,0
1394.38,92,4,1,0,0,0,9,0
3839.64,208,5,0,0,0,1,9,0
2416.12,1228,1,1,0,0,0,6,0
2891.61,186,2,2,1,0,0,2,0
1520.59,1109,4,2,0,0,0,3,0
273.34,1851,4,0,1,0,0,22,0
901.72,1688,3,2,0,0,1,0,0
3165.57,156,2,1,0,0,0,12,0
1041.56,293,0,2,0,0,0,19,0
1813.64,533,3,3,0,0,0,23,0
797.32,161,4,2,1,0,0,8,0
391.58,1410,2,0,1,1,0,6,0
969.38,1509,1,1,0,0,0,8,0
1493.75,1527,1,0,1,0,0,20,0
569.25,851,3,2,1,0,1,9,0
866.35,156,2,1,1,0,1,16,1
428.61,143,4,0,1,0,0,18,0
3358.48,1793,3,2,0,0,0,10,0
816.92,1643,1,2,0,0,0,17,0
4687.97,1308,5,0,0,0,0,23,0
5058.11,562,2,3,0,0,0,5,1
1011.26,35,5,1,0,0,0,11,1
400.03,224,2,1,2,0,0,10,1
136.2,668,2,1,0,0,0,6,0
251.63,393,3,1,0,0,0,23,0
277.6,408,5,0,0,0,0,13,0
4352.34,1727,4,0,0,0,0,3,0
1231.3,1412,2,0,1,0,0,18,1
1619.07,1720,2,1,1,0,0,13,1
119.05,1773,2,3,0,0,0,6,0
330.97,297,3,1,1,0,0,23,0
2662.66,323,3,0,1,1,1,4,1
1460.85,1840,4,1,0,0,1,22,0
946.52,1878,1,1,0,1,0,21,0
1929.16,1512,7,0,1,0,0,11,0
5629.62,1594,1,1,2,0,0,2,0
879.15,39,5,1,0,0,0,15,0
1175.41,505,1,0,1,1,0,5,0
1329.55,1527,1,2,1,0,0,4,0
11993.37,753,1,2,0,0,0,16,0
134.38,1561,1,2,0,0,0,23,0
2171.61,1340,9,1,1,0,0,14,0
977.69,1520,5,0,0,0,0,12,0
1932.89,1141,4,0,0,0,1,4,0
568.29,1366,3,2,0,0,0,5,1
1044.23,1906,3,1,0,1,0,10,0
2233.69,240,4,1,1,0,0,19,0
24659.32,687,5,0,2,0,0,22,0
2460.29,1469,2,1,0,0,0,9,1
469.62,1876,2,1,1,0,0,8,0
717.84,740,2,0,1,0,0,2,0
696.86,997,4,0,0,1,1,1,1
182.06,487,3,1,1,0,0,16,0
788.32,765,3,2,1,0,0,3,1
2282.05,1435,2,1,4,0,0,11,1
306.67,1916,3,0,1,0,0,19,0
3129.04,623,2,1,1,0,1,18,0
1786.07,1777,2,1,0,0,0,0,0
526.24,736,2,1,0,0,0,21,0
951.91,298,3,1,0,0,0,5,0
5422.55,1076,3,2,0,0,0,11,0
2283.69,733,7,1,0,0,1,11,0
1106.31,1001,4,2,0,0,1,9,1
864.64,304,0,1,1,0,0,19,0
1183.95,1312,6,2,3,0,1,2,1
657.36,664,6,0,0,0,0,12,0
133.65,899,1,3,1,0,1,12,1
8452.17,1142,4,1,2,0,1,1,1
1280.91,1947,5,1,1,0,1,21,0
1632.96,1993,6,3,0,1,1,22,1
1034.93,1448,1,0,0,0,1,4,1
525.78,791,1,1,1,0,0,1,0
910.57,647,3,1,0,0,0,2,0
221.54,209,5,1,0,0,0,16,0
10690.24,1151,3,0,0,0,0,12,0
319.09,1317,7,1,1,1,1,22,0
390.74,519,4,1,0,0,0,1,1
706.09,1246,3,1,1,0,0,6,0
3976.18,77,5,2,0,0,0,16,1
1112.66,338,3,2,1,1,0,4,1
318.58,863,6,1,1,1,0,5,0
3844.27,1814,3,2,2,1,1,1,1
2277.88,1870,1,0,0,0,1,10,0
1878.89,1874,2,2,2,0,0,20,1
2243.37,1763,1,0,0,0,0,15,0
12020.42,913,1,2,1,0,0,2,0
9750.71,1299,2,2,0,0,1,12,0
551.85,1887,2,0,1,0,0,20,0
5562.96,807,1,0,2,1,0,11,1
1608.68,1141,2,0,0,0,0,19,0
1806.41,1316,3,1,0,1,0,8,0
201.89,1295,2,2,2,0,0,23,0
924.83,1471,0,5,1,1,0,1,1
486.47,1181,5,0,0,0,0,2,0
2510.05,572,2,0,0,1,0,6,0
3200.56,1208,6,3,1,0,0,23,0
137.76,424,5,4,1,0,0,12,0
1072.73,1680,4,3,3,0,0,12,0
3367.28,673,0,1,1,0,0,14,0
909.89,1625,6,0,0,0,0,14,0
2273.47,1040,4,1,0,0,0,11,0
1558.01,926,6,3,2,0,0,23,0
1543.27,1785,4,2,4,0,0,10,1
836.05,98,2,0,0,0,0,0,0
324.87,1986,2,0,1,1,0,16,1
357.26,1640,8,2,1,0,0,16,0
2229.1,300,3,3,1,0,0,22,0
1118.18,747,5,2,1,0,0,3,1
954.79,1446,1,2,1,0,0,11,0
717.74,1331,4,1,0,0,0,16,0
808.2,1980,6,0,1,0,0,18,0
3124.13,274,2,1,0,0,0,20,0
784.27,261,1,0,0,1,0,18,0
286.84,1263,4,3,1,0,1,6,0
2306.88,936,3,0,1,1,0,14,0
893.48,1798,3,0,1,1,0,8,0
1131.61,332,2,1,0,1,0,11,0
5472.98,115,1,1,1,0,1,17,0
1074.32,268,3,0,0,0,0,20,0
1464.37,12,4,2,0,0,0,16,0
337.34,73,3,2,3,0,0,18,0
880.36,1016,6,1,0,0,0,17,1
2017.32,874,2,2,0,0,1,0,0
231.51,406,1,2,2,0,0,13,1
1340.56,1841,1,2,0,0,0,0,0
1212.93,178,1,0,2,0,1,6,1
1142.86,772,5,2,0,1,0,16,0
3093.81,946,4,0,1,1,0,9,1
1532.17,1283,3,2,1,0,0,15,0
4808.17,400,3,0,1,1,0,14,0
406.02,270,0,1,1,0,1,12,1
1256.3,1856,4,1,0,1,0,17,0
1193.29,1656,3,2,1,1,0,3,1
376.44,1705,4,0,1,1,1,17,0
2853.48,486,2,1,2,0,1,15,0
11211.25,1604,1,3,0,0,0,22,0
1078.14,59,1,0,1,0,1,16,0
1817.14,642,5,0,1,0,1,5,1
1193.35,887,2,2,1,0,0,20,1
537.22,266,5,1,0,0,0,7,1
177.55,75,2,1,0,1,0,12,1
541.44,1114,5,0,0,0,0,9,0
272.61,505,3,0,0,0,0,11,0
6027.59,357,4,1,1,0,0,2,0
977.39,154,4,0,4,0,0,2,1
775.94,1924,1,2,0,0,0,17,0
2668.19,1242,3,1,4,0,0,2,0
357.18,486,1,1,0,0,0,0,0
509.35,1564,2,1,2,1,1,16,0
1173.88,1154,4,1,2,0,0,18,0
3067.96,66,3,1,0,0,0,16,0
1811.09,1168,3,1,0,1,0,9,0
1405.75,380,6,1,1,1,0,14,0
1185.73,1337,1,1,1,0,0,12,1
1636.37,407,3,0,1,0,1,5,0
1341.65,1431,2,2,1,0,0,7,0
391.52,1997,6,1,1,0,0,11,0
1148.35,277,0,1,1,0,0,9,0
374.77,615,4,2,2,0,0,9,1
1189.26,1433,6,1,0,0,0,3,1
678.14,314,4,2,0,0,0,16,0
13896.35,549,4,0,1,1,0,14,0
1053.74,1273,3,1,0,0,1,9,0
269.28,1969,3,0,0,0,0,6,0
958.93,461,3,2,0,0,0,7,0
1843.38,399,3,2,1,0,0,17,0
5845.13,1692,2,0,0,0,0,15,0
608.23,451,1,1,0,0,1,10,0
225.33,471,3,1,1,0,0,1,0
2482.04,1668,4,1,0,0,1,6,0
275.72,1583,4,2,0,0,0,10,0
708.99,1458,3,0,0,0,1,18,0
847.58,956,1,2,1,0,1,11,1
1022.87,1470,3,0,0,0,0,17,0
2184.55,707,2,1,1,0,0,15,0
553.56,103,4,1,3,0,1,12,1
834.03,328,3,0,1,1,0,4,0
1081.09,1707,3,0,0,0,0,8,0
1273.59,601,2,1,0,1,0,10,0
1209.34,246,3,0,1,0,0,15,0
1695.96,1082,0,0,0,0,1,6,0
2549.98,105,4,2,0,1,1,5,1
1623.98,692,1,1,0,0,0,17,0
1726.04,972,5,0,0,0,0,1,0
225.38,1093,3,2,1,0,0,6,0
1153.12,993,2,1,1,0,0,22,0
1771.37,1326,4,1,0,0,0,13,0
2273.19,153,1,0,1,0,0,13,0
548.75,1561,7,1,1,0,0,15,0
567.34,1913,2,3,0,0,1,9,1
617.64,1059,3,1,3,1,0,4,0
1875.09,957,3,1,0,0,0,4,0
3083.69,1039,5,1,1,0,0,7,1
729.63,1130,3,1,1,0,0,2,0
2718.84,730,0,2,0,0,0,0,0
1240.76,1920,2,1,0,0,0,5,0
968.47,74,3,1,0,0,0,18,0
887.68,856,5,1,2,0,0,7,1
2313.72,1955,3,1,1,0,0,15,0
1518.65,285,3,0,0,0,0,13,0
10676.77,1574,4,2,0,0,0,9,0
467.68,1221,6,2,0,0,0,2,0
1841.07,280,2,0,1,0,0,13,0
646.0,787,6,0,0,0,0,4,0
459.76,686,1,0,3,1,1,0,1
1084.78,1841,5,0,1,0,1,12,0
1258.09,1580,2,2,0,0,0,15,0
20295.89,969,2,1,0,0,0,22,0
912.2,1690,3,2,1,1,0,2,1
354.19,1177,3,0,1,0,0,10,0
1440.88,291,1,1,1,1,1,22,0
137.74,932,4,0,0,0,1,7,1
1000.29,1166,2,1,3,1,0,7,1
1114.35,768,2,0,0,0,0,19,0
2427.46,312,2,1,3,0,1,7,1
2903.36,646,3,0,1,0,0,1,0
662.77,1056,5,0,0,1,0,6,0
943.3,26,2,3,0,0,0,3,0
509.73,1935,1,1,0,0,0,9,0
354.94,255,1,4,1,0,0,21,1
1495.02,1969,0,0,0,0,0,5,0
306.87,1759,2,0,0,1,0,0,0
724.42,1080,1,0,1,0,0,6,0
405.38,293,5,1,1,1,0,21,0
1900.14,637,1,0,2,1,0,17,1
6643.74,230,1,0,0,0,1,20,0
298.39,53,1,0,0,0,0,3,0
171.91,954,3,1,0,0,0,14,0
967.88,101,3,1,0,0,0,8,0
1113.98,1491,4,0,0,1,0,8,0
1364.66,1870,1,1,0,0,0,4,0
701.82,804,4,0,1,1,0,9,1
897.27,869,2,0,1,1,0,19,0
1583.69,267,3,1,2,0,0,17,0
3103.95,1819,5,1,0,1,0,17,0
155.24,2,2,1,0,0,0,7,0
758.29,22,4,0,0,1,0,5,1
1358.05,578,7,0,0,1,0,2,1
437.91,212,0,1,0,0,0,18,0
6192.97,1260,1,3,3,0,0,20,1
580.91,1904,2,2,1,0,0,18,0
1052.27,529,0,1,1,0,0,2,0
1912.22,388,3,1,0,0,0,5,0
607.11,14,2,0,0,0,0,11,0
173.02,519,4,2,2,0,0,22,0
714.33,1871,4,0,2,0,1,20,1
3070.02,1246,4,0,0,0,0,21,1
782.98,1936,5,2,1,0,0,20,0
470.39,616,4,3,0,0,0,4,1
2767.42,962,2,0,1,0,1,2,1
787.78,403,6,0,0,0,0,12,0
658.42,1537,2,0,0,0,0,16,0
1273.41,287,5,2,1,0,0,9,0
2370.25,384,3,1,0,0,0,12,0
11869.34,1271,3,0,1,1,0,16,0
2507.99,1924,4,0,0,0,0,13,0
3497.63,1115,2,0,0,0,0,8,0
661.19,826,1,1,0,1,1,16,0
393.13,312,2,1,0,0,0,15,0
1167.16,1461,5,1,0,0,0,23,0
1220.69,726,2,3,0,1,0,5,1
372.97,43,0,0,2,1,1,8,1
920.31,1098,3,2,0,0,0,9,0
1634.87,754,4,1,0,0,0,1,1
1572.46,993,3,1,3,0,0,3,0
1815.81,1585,5,0,0,0,0,13,0
1466.99,1904,2,1,2,0,0,14,0
660.5,876,4,3,0,0,0,23,0
655.96,1340,2,1,1,0,1,9,0
330.65,734,3,0,1,0,0,3,0
6534.0,1886,3,1,1,0,0,22,0
1111.48,144,5,0,0,1,0,5,0
875.81,1353,3,1,2,0,0,9,0
433.2,209,2,0,1,0,0,7,0
20653.87,1123,1,0,0,0,0,19,0
374.9,700,0,0,1,0,0,13,0
714.19,114,4,0,0,0,1,8,0
1662.1,175,0,1,1,0,0,12,0
1998.62,271,3,1,1,0,0,17,1
2858.16,63,5,0,1,0,0,7,0
6684.91,1008,9,0,0,0,0,18,0
1819.21,796,2,0,1,0,0,16,0
381.45,1428,3,0,1,1,0,9,0
848.15,225,4,2,1,1,0,2,0
1491.94,1983,3,1,3,0,1,22,1
8675.22,161,1,2,1,0,0,7,0
271.02,1060,1,1,2,0,0,6,0
3650.34,381,3,0,1,0,0,4,0
1312.8,1677,4,2,1,0,0,6,1
2534.7,318,7,1,0,0,0,16,0
990.3,708,2,0,2,1,0,20,0
472.28,1687,4,0,0,0,1,10,0
2323.6,456,2,0,0,0,0,4,0
2109.97,1293,1,1,0,1,1,1,0
2898.81,344,2,0,0,0,0,15,0
1082.14,1064,5,1,3,1,0,23,1
601.95,1774,4,1,0,0,1,11,0
230.72,414,6,1,0,0,1,17,0
2488.35,1404,7,2,1,0,0,23,0
1675.54,1246,4,1,0,0,0,2,0
417.47,1305,5,3,0,0,0,0,0
639.97,225,0,0,0,0,0,2,0
687.62,1481,3,0,3,0,0,18,0
248.89,1178,3,3,0,0,0,23,0
484.11,280,6,0,1,0,0,5,0
352.89,1377,1,0,0,0,0,17,0
725.98,1063,1,2,1,0,0,21,0
523.9,729,6,1,1,0,0,22,0
215.51,1780,4,0,4,0,0,4,0
8288.22,621,3,1,0,0,0,3,0
3837.36,975,3,1,1,0,0,3,1
503.2,573,2,2,0,0,0,23,0
1440.03,489,4,1,3,0,1,4,1
1664.81,1008,3,1,1,0,0,19,0
3608.64,1969,2,3,0,1,0,23,1
483.67,937,2,2,1,0,0,19,0
3268.57,1222,3,2,0,0,0,1,0
634.03,1300,2,2,0,1,0,15,0
288.34,1196,4,2,1,0,1,22,1
2262.3,784,2,2,1,0,0,7,0
3986.86,508,1,0,0,0,0,19,0
14587.34,405,6,2,1,0,0,21,1
330.39,1295,0,1,1,0,0,13,0
2205.96,1959,3,3,0,1,1,18,1
727.93,1578,4,1,2,0,1,18,0
2400.32,1725,4,1,0,0,0,6,0
252.02,772,4,4,0,1,1,9,0
310.2,664,2,1,3,0,0,10,1
504.78,131,2,1,1,0,0,2,0
1186.74,1650,4,0,0,0,0,6,0
577.62,1409,2,0,1,0,0,18,0
2119.75,1758,2,0,0,1,1,2,1
3062.22,1421,2,3,2,1,0,10,1
1997.35,1590,2,2,2,1,0,0,1
5534.67,1874,3,1,0,0,1,17,0
1662.08,1320,2,0,0,1,0,7,0
324.77,1407,4,0,1,0,0,1,0
4287.15,1536,3,1,0,0,0,7,0
598.75,1419,6,0,1,0,0,16,0
2725.53,1578,4,0,1,0,0,5,0
5290.85,1629,5,1,0,0,0,5,0
1731.4,1284,3,2,0,0,0,15,0
245.63,281,0,1,0,0,0,20,0
437.81,1380,2,1,0,0,0,12,0
4116.44,420,5,1,0,0,1,5,0
926.0,1216,6,0,1,1,0,4,0
1187.46,637,2,1,0,0,1,5,0
2342.15,1452,6,0,2,0,0,17,0
2200.24,808,2,2,0,0,0,2,0
1449.25,348,4,0,2,0,0,20,0
890.1,429,2,0,0,1,0,15,0
802.18,1416,3,0,3,0,1,10,0
2586.08,1365,1,0,0,1,0,13,0
1907.54,547,2,1,0,0,1,17,0
847.85,940,3,3,2,0,1,17,1
3236.06,402,6,0,1,0,0,2,0
963.88,1071,3,0,0,1,1,3,0
467.94,665,8,0,1,0,1,15,0
513.39,750,4,0,2,0,0,19,0
412.1,1449,3,0,1,0,0,0,0
835.13,1541,4,2,0,0,0,7,1
3765.83,960,4,0,1,0,0,21,0
490.24,1982,3,0,0,0,0,20,0
1324.08,637,3,2,1,0,0,12,0
568.68,879,3,0,3,1,0,2,0
845.3,1352,0,3,0,0,1,23,0
242.25,87,0,2,1,0,1,21,0
879.6,515,4,1,0,1,0,8,0
903.52,1004,2,0,5,0,1,12,1
1882.37,1189,1,0,2,0,0,23,0
1370.98,1247,1,0,1,0,0,2,0
330.83,861,0,1,1,0,0,1,0
3242.82,1321,4,0,2,0,0,9,0
1353.3,916,2,2,2,0,1,22,1
1337.28,451,2,1,0,0,0,10,0
1086.61,1367,3,0,0,1,0,5,0
653.43,1960,1,1,1,0,1,10,0
1363.49,341,5,1,1,0,0,7,0
1764.44,1485,1,0,1,1,1,0,1
191.16,1416,5,2,4,0,0,17,1
639.85,1925,2,1,1,0,1,3,1
849.84,1561,3,2,0,0,0,7,0
1416.82,1575,2,0,1,0,1,9,0
3616.68,421,9,1,1,0,1,6,0
506.87,381,5,3,0,0,0,20,0
666.5,1641,4,0,2,0,0,5,0
656.86,5,2,1,2,0,0,9,0
492.0,648,4,1,1,0,0,6,0
774.96,1028,8,0,2,0,0,21,0
2370.37,1705,5,1,2,0,1,7,1
382.28,316,4,2,2,0,0,19,0
1682.13,1846,3,0,2,0,1,16,0
199.96,1942,1,0,1,0,0,10,0
625.57,1102,6,3,0,0,0,16,0
788.8,531,4,2,1,0,0,1,0
5853.88,1741,3,0,1,0,0,22,0
833.14,355,4,0,2,0,0,4,0
121.36,1860,2,2,1,0,0,11,0
148.58,1057,5,3,1,0,0,21,0
1134.59,662,4,1,1,0,0,19,1
2025.9,1729,3,2,3,0,1,19,0
1596.32,1163,3,2,2,0,0,8,1
1296.69,1296,3,1,1,1,0,6,1
3506.1,1220,1,2,0,0,0,21,0
639.32,127,4,0,1,1,0,15,0
2683.59,349,5,1,1,1,0,14,0
214.43,1767,2,1,0,0,0,13,0
443.66,1068,2,2,0,0,0,7,0
180.0,742,5,1,1,0,1,13,0
833.1,728,2,1,0,0,1,1,1
1047.06,244,7,2,1,1,1,15,0
1229.18,9,3,1,1,0,1,12,1
1166.64,1786,3,2,0,0,0,2,1
433.74,712,3,2,1,0,1,1,0
906.65,846,3,2,1,0,0,6,0
245.32,1103,10,2,2,0,0,6,1
4286.51,1781,2,0,0,0,0,4,0
809.47,1214,4,1,0,0,0,1,0
672.58,86,3,1,0,1,0,21,1
5371.92,1509,3,1,2,0,0,9,1
316.64,271,2,2,0,0,0,2,0
355.82,1798,1,1,1,1,0,12,1
366.42,513,3,0,1,1,1,20,1
1024.67,1044,4,1,1,0,0,6,0
1688.56,1513,4,1,2,1,1,5,0
2297.73,1956,1,1,2,0,0,1,1
14357.03,130,1,0,0,1,1,14,0
115.65,838,2,0,2,0,0,3,0
2015.73,770,1,0,1,1,0,14,0
628.21,1667,5,1,1,0,1,2,1
610.08,1031,2,2,1,0,0,6,0
590.06,852,4,0,1,0,0,12,0
441.96,1777,3,1,1,1,0,2,1
5910.73,1728,0,0,0,1,0,15,0
2546.05,937,3,0,1,0,0,18,0
1122.37,1334,5,0,0,0,0,17,0
4234.48,1833,2,1,0,0,0,7,0
241.65,1651,2,1,0,0,0,14,0
289.83,901,3,2,0,0,0,2,0
124.22,473,4,0,1,0,1,4,0
544.89,1126,1,1,1,0,0,9,0
1289.1,338,4,0,0,0,0,9,1
1215.44,319,4,0,2,0,0,14,0
1273.27,1537,3,0,0,0,0,1,0
267.45,1049,2,0,0,0,0,3,0
2448.31,721,5,1,1,0,0,20,0
1393.57,1454,7,0,1,1,0,9,0
2282.56,143,5,2,0,0,0,10,0
165.21,1733,1,0,0,0,0,22,0
1497.41,657,1,0,0,0,1,10,0
334.37,1173,4,0,0,0,0,23,0
737.07,1717,3,2,0,0,0,0,1
1871.26,1079,2,2,2,1,0,11,1
1201.22,471,2,1,0,0,0,9,0
468.0,363,4,3,1,0,1,8,1
1103.53,650,3,0,0,0,0,4,1
237.1,209,4,2,1,0,0,16,0
3464.31,1209,2,1,1,0,0,11,0
893.12,1089,2,1,0,0,1,18,0
3356.15,549,0,1,1,0,0,15,1
647.73,1136,3,1,1,0,0,17,0
649.64,263,1,1,1,0,0,3,0
510.72,1100,3,1,0,0,0,6,0
2633.78,1320,3,1,1,0,1,0,1
539.46,1202,2,0,0,0,1,3,1
2089.32,766,5,1,3,0,1,11,0
748.11,1,3,0,2,0,0,5,1
152.02,148,5,2,0,0,0,10,0
619.98,876,2,3,3,1,1,2,1
337.27,1695,3,1,0,1,0,0,1
1134.45,1860,2,1,2,1,0,18,0
333.48,986,3,0,0,0,0,0,0
2768.26,1804,2,3,0,1,0,5,0
1001.17,1686,0,0,0,0,1,15,0
918.19,1153,3,1,0,0,0,3,0
2113.06,1662,1,4,0,0,1,0,0
2875.28,513,1,0,1,0,0,8,0
1074.81,1923,0,0,0,0,0,13,0
507.15,629,2,2,0,1,0,16,0
186.05,972,1,0,1,0,1,1,1
552.22,1526,2,1,0,0,0,0,1
591.57,1173,6,1,1,1,0,4,1
1220.55,1293,2,0,1,0,0,0,0
776.54,1725,2,1,0,0,1,18,0
2181.86,653,0,1,2,1,0,11,1
594.08,1129,3,1,0,0,1,22,0
1035.83,466,2,3,2,0,0,5,1
3583.11,764,2,0,1,1,0,5,0
1543.53,1020,5,2,0,0,0,2,0
1032.73,929,1,2,0,0,1,22,0
600.68,1926,6,0,1,1,0,7,1
582.17,1305,1,2,1,0,1,14,0
468.43,1431,1,2,0,0,1,17,0
638.42,1880,2,0,2,0,1,10,0
2334.76,1637,3,0,1,0,1,19,0
878.41,794,2,0,0,1,0,3,0
284.36,900,1,1,0,1,0,3,1
6426.4,1382,2,1,2,0,0,17,0
1510.15,675,3,2,1,0,0,4,0
268.56,1009,1,0,2,0,0,6,0
704.97,1227,1,3,0,0,0,4,1
1225.23,1636,4,1,1,0,0,5,0
6030.54,281,3,0,0,0,0,6,0
362.09,916,2,0,1,0,1,23,0
2910.39,1281,7,2,1,0,1,10,0
4444.78,1118,2,1,1,0,1,9,0
584.84,324,4,1,0,1,0,9,0
830.88,791,4,1,2,0,1,10,0
389.04,1763,4,0,0,0,0,8,0
894.75,1386,3,1,1,0,0,1,1
1057.23,1686,3,1,0,1,0,19,0
2121.01,1375,2,1,0,0,1,19,1
3262.29,1086,3,2,1,0,0,20,0
519.0,1665,4,1,1,1,1,9,0
153.34,187,2,1,0,1,1,8,0
1073.58,1604,6,0,0,0,0,18,0
1470.76,915,6,3,1,1,0,11,1
1407.29,542,2,0,0,0,0,1,0
791.02,897,6,4,0,1,0,3,0
1242.34,1328,1,2,1,0,0,19,0
4991.27,1811,4,1,1,1,0,18,0
1606.37,639,2,2,2,1,1,14,0
754.93,436,6,0,1,0,0,7,0
665.01,213,1,0,2,0,0,5,0
925.33,1430,3,2,1,0,1,9,1
5634.93,818,2,1,1,0,0,6,0
912.97,962,3,3,0,0,0,15,0
1075.14,1158,3,0,0,0,0,3,0
677.01,960,0,0,1,0,0,11,0
3291.12,917,3,2,1,0,0,15,0
7784.09,993,4,0,1,0,0,17,0
1720.92,915,1,0,0,0,0,17,0
1191.27,1243,6,0,4,0,1,8,0
1137.72,421,1,3,0,0,0,2,0
101.06,319,3,0,1,0,0,23,0
2310.34,1181,1,0,1,1,0,13,0
1254.09,188,4,2,0,0,0,7,0
1683.01,1500,4,0,1,0,1,14,0
538.37,162,2,5,4,0,0,21,1
746.61,129,2,0,1,0,0,17,1
727.04,304,4,2,0,1,1,11,0
3046.12,1113,3,1,1,0,0,17,0
750.88,1919,2,1,2,0,0,15,0
8801.35,917,3,0,1,1,1,3,1
1687.26,1186,4,1,0,0,0,21,0
306.22,922,2,1,0,0,0,5,0
964.35,1060,3,2,0,0,0,16,0
571.53,1251,1,3,1,0,0,11,0
122.19,151,5,0,0,0,0,21,0
5428.79,593,4,3,1,0,0,23,0
2215.3,47,4,1,1,0,0,4,0
1869.09,1740,4,2,1,1,0,13,0
